,Neighborhood,address,bath,bed,description,latitude,logitude,page_url,price,rent,sale,size,year built,zipcode
155,Upper East Side,"1435 Lexington Ave APT 4E, New York, NY 10128",3,4,"For sale: $2,450,000. This beautifully renovated Classic 7 offers four bedrooms and three full baths with generously scaled rooms and pristine pre-war details throughout. Six large windows face west overlooking the treetops of Lexington Avenue from the spacious Living Room, Master Bedroom and secondary bedroom. The oversized Master features gorgeous light, three large closets and a spa-like en-suite windowed bath with clean, white finishes. A stunning separate windowed bath services both secondary bedrooms which offer ample scale and substantial closet space. The recently renovated windowed Chef's kitchen features top-of-the-line appliances, abundant custom cabinetry, a pantry, laundry area and southern light. The original staff room has been renovated to accommodate a lovely fourth bedroom and a windowed en suite bath with stall shower. Features such as a grand central gallery, gracious dining room, French doors, high ceilings, crown moldings, solid oak floors, and numerous walk-in closets distinguish this stately residence which is light-filled with west, south and east light. The E line is the largest and most desirable line in this fine coop. Located at 94th Street and Lexington Avenue, 1435 Lexington is one of Carnegie Hill's most beloved pre-war cooperatives. Designed by architects George and Edward Blum circa 1925, this full-service coop has magnificent architectural detail evocative of the elegance of old New York. Amenities include a full-time doorman, resident manager, landscaped roof garden, bicycle and personal storage. Apartment 4E conveys with a private walk-in storage cage. Monthly assessment of $568.30 in place through October of 2021 for the faade and lobby. 65% financing allowed. Pets are welcome.",40.784204,-73.951793,https://www.zillow.com:443/homedetails/1435-Lexington-Ave-APT-4E-New-York-NY-10128/126317452_zpid/,2450000.00,0,1,1800,1925,10128
156,Upper East Side,"1100 Park Ave # 16B, New York, NY 10128",3,4,"For sale: $6,950,000. Residence 16B at 1100 Park Avenue is a Carnegie Hill gem. The finest standards of modern luxury and sophisticated Park Avenue style are reflected in this soaring 16th-floor Carnegie Hill showplace, boasting a masterfully-designed 60ft terrace overlooking the iconic Upper East Side Boulevard below. Privately situated on the top of an exclusive prewar building, 16B is truly exceptional, renovated down to the studs with meticulous attention to detail. 

Richly layered and bathed in natural light, the magnificent 4 bedroom 3 bath home boasts exquisite interiors enveloped in a superlative custom finish-out, styled by British interior designer Caroline Weston and NY based Jennifer Cohler Mason. The ambience has a distinctive look and feel, melding a classic ode to the past with contemporary allure that will take your breath away. 

A grand entrance just off the private elevator landing sets the tone with herringbone marble floors, custom wall coverings, and a stately coffered ceiling. The piece de resistance however is the marvelous great room appointed with exposed beams, built-in bookcases, a custom 10"" thick Azul Valverde wood-burning fireplace, and walls of glass that perfectly capture the NYC skyline. Slide open the terrace doors to a vibrant green space by Jeffrey Erb Designs for effortless entertaining high above the city.

For the consummate host, a remarkable gourmet chef's kitchen affords the ultimate culinary experience. This includes a 36"" Wolf dual range, Sub-Zero 36"" refrigerator, bottom freezer with Pro handles, Wolf stainless steel vent, Wolf 24' stainless steel microwave drawer, Bosch 24"" 6-cycle dishwasher and water softener, Jenn Air 24-inch under-counter wine cellar, and convenient 46-bottle wine fridge. Striking 2"" thick Calacatta marble counters, breakfast bar and pendant lighting add a magazine-quality finish.

The gracious master suite likens a 5-star retreat. Outfitted with an en-suite spa-bath, custom closet and terrace access, this is your space to refresh and renew. Additional bedrooms are equally impressive, featuring custom joinery and built-in storage. All baths are graced by Bianco Dolomiti marble, Thassos solid slab marble, Waterworks faucets, Toto toilets, Kohler sinks, custom vanities, and radiant heat.

State-of-the-art highlights include a Russound Media streamer with wall stations, a full IT closet, ADT security system, monitored smoke/C02 system, indoor/outdoor speaker wiring, a Lutron lighting system with hybrid halogen MR-16 fixtures, dimmable terrace lights, remote control window shades, and 5-zone central air.

Triple exposures to the North, West and East illuminate every room like a work of art. Fumed 6"" rift sawn oak floors are hand-stained by Norwegian Wood. Airy, architectural ceilings soaring over 10' lend character and dramatic height. City-quiet windows afford a sense of peace. No detail is overlooked, down to the elegant E.R. Butler hardware and British hand-hammered JD Beardmore architectural handles and pulls, enhancing the subtle glamour.

Ideally located just 2 charming blocks from Central Park and Museum Mile, 1100 Park Avenue presents a one-of-a-kind lifestyle in a full-service, white-glove doorman building with a new fitness room. Upscale boutiques, restaurants and art galleries are also moments away in this prime Carnegie Hill location. Showing by appointment only.",40.782514,-73.956163,https://www.zillow.com:443/homedetails/1100-Park-Ave-16B-New-York-NY-10128/119917718_zpid/,6950000.00,0,1,--,1930,10128
157,Upper East Side,"200 E 95th St # 10A, New York, NY 10128",5,5,"For sale: $8,362,000. THE KENT OFFERS ONE OF THE LAST 20-YEAR
TAX ABATEMENTS AVAILABLE IN NEW YORK CITY

Closings have commenced!

This exceptional 5 bedroom, 4.5 bathroom residence offers 3,564 square feet of living and entertaining space. Enter this gracious residence through a formal gallery and enjoy the spacious eat-in kitchen and expansive living and dining room. Expansive south, east and west-facing exposures offer open views of the city and East River.

Extell Development Company is proud to present The Kent, a tailored collection of elegantly appointed condominium residences on the Upper East Side, crafted by award-winning architects Beyer Blinder Belle and acclaimed interior designer Alexandra Champalimaud.

Two-to-five bedroom gracious residences exhibit the finest finishing details, complemented by three levels of curated indoor and outdoor services and amenities.

The Kent Service and Amenities:
 - Grand Lobby with concierge desk
 - 24-hour Doorman
 - Stroller Valet
 - Lobby cold storage room for fresh food and flower deliveries
- The Drawing Room Lobby Lounge with fireplace and bar
 - 55-foot indoor heated swimming pool
 - Private State-of-the-Art Fitness Center
- Mens and Womens changing rooms with Finnish saunas
- The Sound Lounge by Kravitz Design, envisioned by Lenny Kravitz
- Camp Kent childrens playroom designed by Williams New York
- Outdoor childrens play area designed by West 8 Urban Design & Landscape Architecture
- The Garden Salon residents lounge with fireplace, billiards table, catering kitchen
 - Landscaped courtyard garden designed by West 8 Urban Design & Landscape Architecture
 - Canine Spa
 - Bike Room

The complete offering terms are in an offering plan available from Sponsor. File No. CD15-0238. Sponsor: 95th and Third LLC, 805 Third Avenue, Seventh Floor, New York, NY 10022. Sponsor reserves the right to make changes in accordance with the terms of the offering plan. Equal Housing Opportunity.",40.784301,-73.9496,https://www.zillow.com:443/homedetails/200-E-95th-St-10A-New-York-NY-10128/2090956567_zpid/,8362000.00,0,1,3564,2017,10128
158,Upper East Side,"12 E 88th St APT 7A, New York, NY 10128",4.5,4,"For sale: $6,995,000. Price Adjustment! Pre-War Candela Condominium on Landmarked East 88th Street

Grandly-scaled with stunning pre-war detailing, Residence 7A at 12 East 88th Street features four bedrooms and four and a half baths with 2,980 SF of thoughtfully-designed interior space. The residence's gracious living room faces landmarked East 88th Street, offering charming, historic views of the block's landmarked townhomes. A separate formal dining room is conveniently adjacent to the oversized chef's kitchen features custom wood cabinetry, Covelano Oro marble countertops and backsplash, and appliances by Wolf and Sub-Zero. The generous master suite features an oversized closet and an en-suite, five fixture master bath with Dolomiti White marble walls, floors, and counters, a soaking tub, and a separate shower. A separate laundry room allows for ultimate convenience. Immediate occupancy.

Located in the heart of Carnegie Hill, Manhattan's most distinguished Upper East Side neighborhood, adjacent to the Guggenheim Museum and less than a block away from Central Park, 12 East 88th Street is the classic pre-war condominium residence updated with modern conveniences, finishes, and features. Designed nearly a century ago by the famed Gilded Age architect, Rosario Candela, 12 East 88th Street offers a rare pedigree. Each residence has been thoughtfully rescaled for the needs and tastes of modern residents, with updated touches by renowned firm Champalimaud Design. Curated amenities include a fitness center and playroom leading onto a landscaped terrace.

The complete offering terms are in an offering plan available from Sponsor. 12 East 88th LLC, 757 3rd Avenue, 17th Floor, New York, NY 10017. File No. CD14-0260. The artist and computer renderings, photographs, interior decorations finishes, fixtures, appliances and furnishings are provided for illustrative purposes. Sponsor makes no representation warranties except as may be set forth in the Offering Plan. Equal Housing Opportunity.",40.782199,-73.958702,https://www.zillow.com:443/homedetails/12-E-88th-St-APT-7A-New-York-NY-10128/2099826718_zpid/,6995000.00,0,1,2980,1931,10128
159,Upper East Side,"1130 Park Ave # 12-3, New York, NY 10128",3,3,"For sale: $6,295,000. Designed by George Fred Pelham, 1130 Park Avenue is a 15-story cooperative built in 1927 and incorporated in 1951. It is a full-service White Glove building with 46 units, storage bins, gym facilities, and laundry room. Pets are welcome and 50% financing is allowed. There is a 2% Flip Tax paid by the purchaser. 


1130 Park Avenue is situated in the heart of much-desired Carnegie Hill area, near cultural venues, Central Park, schools, Madison Avenue boutiques, the 92nd Street Y, and convenient transportation. 

 
Rarely available and in beautiful move-in condition, this grand, elegant, sophisticated eight-room home was designed by legendary interior designer Mariette Himes Gomez. The apartment has been featured in several Interior Design magazines and books. Open city views, plenty of light, and immensely-sized rooms with approximately 40 fronting Park Avenue, it would be to anyone's liking. 


 Upon entering the private vestibule, youre greeted with a handsome and voluminous gallery that connects to both the living and dining rooms. The grand-scale living room has an eastern exposure over Park Avenue and a wood-burning fireplace framed in an exquisitely carved wood mantel and marble stone. It also features custom decorative built-ins, with French doors leading to the gallery. The dining room on the opposite side enables flawless entertaining for larger parties or intimate dinners. Designed to be warm and cozy with elaborate lighting, custom-built shelves, and storage, it is a room that you never want to leave. 


Three separate oversized bedroom wings allows for private living and a flexible floor-plan. 


 An enormous luxury-sized master bedroom features his and hers custom-designed walk-in closets and Park Avenue open views, as well as an exquisite ensuite, windowed master bath finished in neutral color marble with Waterworks tiles and fixtures, double sink and rain shower The second and third bedrooms are both generous in size, with open west and east exposures respectively, custom finished closets, and built-in storage that enables flexible use. 

Additional stunning windowed bath designed with marble and tiles, Neptune soaking tub, Waterworks/ Kohler fixtures, and storage cabinets complete the private quarters.


 There is a welcoming windowed chef's eat-in kitchen with solid wood custom cabinets and hardware. Backsplash tiles, marble counter tops, stainless steel top working island, Viking Stove with vented Hood, SubZero refrigerator, wine cooler, Kraus sink, and beautifully designed hardwood floors will make it the envy of all. A pantry closet and ample additional storage space completes this wonderfully designed kitchen 


The generous two staff quarters with bath are presently used as an impressive office and a full laundry room with Miele and Bosch appliances.


Additionally, this truly unique and glamorous residence has through-wall air conditioning, immaculate herringbone floors, high-beamed ceilings, large double-paned windows, sound system and a storage bin that is transferred with the apartment.


Superb for entertaining and comfortable living, this home must be seen to be truly appreciated.",40.783298,-73.955398,https://www.zillow.com:443/homedetails/1130-Park-Ave-12-3-New-York-NY-10128/2085050018_zpid/,6295000.00,0,1,2900,1927,10128
160,Upper East Side,NaN,NaN,NaN,NaN,40.781479,-73.956841,https://www.zillow.com:443/homedetails/1070-Park-Ave-APT-1A-New-York-NY-10128/244833117_zpid/,NaN,NaN,NaN,1600,1930,NaN
161,Upper East Side,"403 E 90th St APT 3W, New York, NY 10128",1,1,"For sale: $549,000. MINT condition, renovated, bright, quiet, apartment with high ceilings, Southern exposure and WASHER/DRYER in unit!



Exposed brick, a wall of windows and pin drop quiet serenity! Move right into this meticulously maintained co-op with LOW MAINTENANCE, beautifully renovated hallways, healthy financials, and GORGEOUS LANDSCAPED ROOFDECK with stunning city views! 



Large living room with windows, exposed brick and plenty of space for all your furniture. Windowed large open kitchen with generous storage and counter space, and top of the line GE PROFILE Stainless Steel appliances including dishwasher, microwave and WASHER/DRYER. Bedroom is quiet, serene, with two deep closets and exposed brick. The windowed bathroom offers spa-style shower and large linen closet. 



Bike storage in basement. Pet friendly, Pied a Terre allowed. Parents buying with children allowed. 



Convenient location on Upper East Side, with nearby both Whole Foods and Fairway, Carl Schurz Park, Asphalt Green various gyms, including the 92nd Street Equinox, Asphalt Green and NY Sports Club, as well as wide array of restaurants. Nearby the 86th street subway stations on the 2nd Avenue and Lexington lines as well as Select Bus Service stops. Virtually staged photos and actual photos included in listing.",40.779418,-73.946873,https://www.zillow.com:443/homedetails/403-E-90th-St-APT-3W-New-York-NY-10128/83895042_zpid/,549000.00,0,1,600,1920,10128
162,Upper East Side,NaN,NaN,NaN,NaN,40.784301,-73.9496,https://www.zillow.com:443/homedetails/200-E-95th-St-25A-New-York-NY-10128/2085140823_zpid/,NaN,NaN,NaN,3564,2017,NaN
163,Upper East Side,"401 E 89th St # 8GH, New York, NY 10128",3,3,"For sale: $1,795,000. Incredible value. Priced to sell.

Impeccably renovated and rarely available, this sprawling three bed, three bath home offers an incredible value in the heart of the Upper East Side! This incredible renovation included the installation of 7-inch hand-scraped wood plank floors, luxurious bedroom carpeting in the bedrooms, the installation of numerous designer light fixtures, a new thermostat-controlled A/C and heating system, and more. A gracious layout allows for a seamless separation of the main living spaces, with a large chef's kitchen, spacious living room, and separate dining room. The chef's kitchen is in mint condition, with stainless steel appliances (including a refrigerator with built-in Keurig), white granite countertops, tiled backsplashes, custom cabinetry offering an abundance of storage, and a peninsula that creates a comfortable breakfast bar. Split bedroom wings create a great sense of privacy in the spacious master suite, which boasts a large bay window, three large custom closets, tasteful recessed lighting, and a beautifully renovated en-suite bath with a jetted bathtub. Two additional oversized bedrooms both feature double-closets, custom light fixtures, and share two additional renovated full bathrooms. Additional highlights include a stacked full-size Bosch washer and dryer, and crown and baseboard moldings. 

Gracie Towne House is a coveted Upper East Side Condop with no board interview! Individual shareholders have the rare ability to convert their co-op shares into condo ownership. This full-service building provides a 24-hour doorman, a live-in resident manager, a building handyman, a porter, a new fitness room, additional laundry room on each floor, and a bike room. Additionally, the building offers storage cages and parking in an on-site garage. Pets are welcome. The building allows sublets and pied-a-terres, co-purchasing, gifting, and guarantors. Ideally located, this home is surrounded by parks, schools, restaurants, and grocery stores. Nearby attractions include Carl Schurz Park, Asphalt Green Aquatic & Fitness Center, Mayorial Home Gracie Mansion, the East River Esplanade, Soul Cycle, Pure Yoga, 92nd Street Y, Fairway Market, and Whole Foods. Gracie Town House is nearby to Q, 4, 5, and 6 trains, allowing for easy transportation to anywhere in the city",40.7788,-73.947303,https://www.zillow.com:443/homedetails/401-E-89th-St-8GH-New-York-NY-10128/2085679532_zpid/,1795000.00,0,1,1650,1963,10128
164,Upper East Side,"1220 Park Ave # MAISONETTE, New York, NY 10128",7.5,6,"For sale: $7,700,000. Experience the grandeur of this beautiful maisonette at one of the most prestigious addresses on the Upper East Side. 1220 Park Avenue is a renowned Rosario Candela designed building, built in 1930. This gorgeous pre-war co-op home features two levels of living and your own door to Park Avenue for private access. Upon entry the large gallery flows into a gracious family room and open kitchen with informal dining, along with additional entry area closets and mud room. Rising up the stairs you see a stately corner living room with views down Park avenue. Relax and watch movies in the family room/den. Continue down the long hallway to two ample guest bedrooms followed by the oversized master bedroom with en-suite bathroom. Passing the back stairwell you'll find three additional bedrooms with en-suite bathrooms as well as a laundry room. This six bedroom, five and half bathroom home has a superb layout with several elegant living spaces and endless closets. The details of the pre-war charm are abundant from the 10 ft ceilings, crown and baseboard moldings, herring bone layed wood floors, panel doors with original hardware and a wood burning fireplace. This home feels like a townhouse with all the amenities of a premier full service co-op.

The building features: 24 hour doorman, live in resident manager, gym, bike room, laundry and storage. They are pet friendly as well. 1220 Park is primly located in the heart of Carnegie Hill close to Central Park, shopping, dining and transportation. Buyer is responsible for co-op flip tax.",40.7863,-73.953399,https://www.zillow.com:443/homedetails/1220-Park-Ave-MAISONETTE-New-York-NY-10128/2087778566_zpid/,7700000.00,0,1,--,1930,10128
165,Upper East Side,NaN,NaN,NaN,NaN,40.781479,-73.956841,https://www.zillow.com:443/homedetails/1070-Park-Ave-OFF2-New-York-NY-10128/2085462437_zpid/,NaN,NaN,NaN,--,1930,NaN
166,Upper East Side,"55 E 93rd St APT 1D, New York, NY 10128",1,1,"For sale: $787,000. Please note: 1D is above street level and faces the courtyard.



Awash with natural light, this beautiful one-bedroom apartment in a charming prewar elevator condominium is a peaceful haven and a true joy to come home to. Enjoy the prime location in the heart of Carnegie Hill, on one of the neighborhood's loveliest streets with impressive limestone mansions and landmarked townhouses, just one block from Central Park. 



Townhouse-style living awaits you in a historic, rarely-available boutique mansion of architectural distinction. This corner apartment has high ceilings, gorgeous refinished hardwood floors, and oversized windows on double exposures, adjacent to handsome through-block plaza with views of gardens and greenery assures optimal comfort. A very smart layout is well served by a thoughtfully-designed, modern windowed kitchen featuring stainless steel appliances. Additional highlights are custom window shades throughout, including blackout shades in the large sunny bedroom; abundant closet space; a full white tile windowed bathroom; plus new through-wall air conditioning units.



Extremely well-maintained, 55 East 93rd Street also offers residents a central laundry facility, common storage and bike storage. Very low monthly common charges: $448.63 and Property taxes are $551.89 per month. The address is highly desirable and exceptional, next to Madison Avenue, world-class museums on Fifth Avenue, Central Park, a plethora of cafes and restaurants, and other fine attractions.",40.78526,-73.954929,https://www.zillow.com:443/homedetails/55-E-93rd-St-APT-1D-New-York-NY-10128/31540858_zpid/,787000.00,0,1,485,1980,10128
167,Upper East Side,"1150 5th Ave # 11A, New York, NY 10128",4,3,"For sale: $4,950,000. Spectacular Central Park views
Spectacular Central Park views from over 60 feet of Fifth Avenue frontage.This classic, J.E.R Carpenter designed prewar 8 room home is a magical space sporting jaw-dropping views of Central Park and the reservoir that is calling for a stylish re invention for the 21st century. The scale of this home is impressive and the western sunsets over Central Park and the Upper West Side are mesmerizing.Grand, serene and rarely available, this 3 bedroom, 3 bath residence recalls the glamour of the past. Enter the Semi-private landing on the 11th Floor and into the 30 foot Gallery from which this apartment radiates. To the West are three bedrooms, two baths and a large living room: all with stunning Park views. To the East you will find the gracious sun-filled Dining room, large windowed eat in kitchen and two staff rooms that share a full bath.The apartment has original herringbone hard wood flooring, a wood burning fireplace in the Living Room, a washer/dryer and through the wall AC (central air allowed).A storage bin transfers with the sale and the building allows 70% financing. There is a 2% flip tax paid by the purchaser. Built in 1924, this white-glove building is perfectly located along Fifth Avenue's Museum Mile. There is a full-time doorman, state of the art fitness center with Peloton, Pilates and TRX that will soon be further expanded, and multiple bicycle room facilities. The buildings service staff includes a live-in Resident Manager, full time Handyman, Doorman and Concierge. It is pet friendly and allows Pied a Terres.Why do so many choose to make Carnegie Hill home? Its strong sense of community, the stunning central park scenery and stately prewar architecture, countless outdoor recreation opportunities, museums and the local mom and pop establishments that still exist along Madison Avenue. Life at 1150 Fifth Avenue is truly Five-star. This is a Co-Exclusive with Corcoran.",40.787978,-73.955207,https://www.zillow.com:443/homedetails/1150-5th-Ave-11A-New-York-NY-10128/244883167_zpid/,4950000.00,0,1,163969,1924,10128
168,Upper East Side,"300 E 93rd St APT 16B, New York, NY 10128",2,2,"For sale: $1,295,000. Bright and sunny corner two bedroom, two bathroom condominium home in The Waterford. The entry foyer leads to a spacious combined living and dining room and a private balcony with city and river views.



Brand new, windowed kitchen with north facing and East River views. Stainless steel appliances, quartz countertops and high-gloss, European-style cabinetry, which provides ample storage.



The king-sized bedroom has dual closets with a dressing area and an en-suite marble bathroom with tub. The second bedroom, with expansive north and East River views, easily fits a queen-sized bed and additional furniture. The second marble bathroom just off the entry foyer can serve as a powder room when entertaining and also has a glass shower. Original herringbone-design wood floors and closets throughout.



Residents enjoy The Waterford Club, on the 46th and 47th Floors, with stunning river and city views, and featuring a gym, lounge with catering kitchen and fireplace, three outdoor terraces, games room, children's playroom and guest suites. Wi-fi is available in the common areas. This luxury condominium provides 24-hour concierge service, door staff, resident superintendent, a central laundry room and additional storage.



The Upper East Side's Yorkville neighborhood provides for a green lifestyle with easy access to Carl Schurz Park and Asphalt Green's swimming pools and athletic facilities and only a short journey to Central Park. Crank Cycling, Equinox, Synergy and New York Sports Clubs provide myriad fitness options. Cultural offerings abound with the 92nd Street Y and Museum Mile nearby. Gourmet dining and shopping venues include Cafe d'Alsace, The District, San Matteo, Fairway and Whole Foods. The Q train is just one block north and 6 subway trains and express buses make for a short commute to Midtown.",40.782193,-73.94856,https://www.zillow.com:443/homedetails/300-E-93rd-St-APT-16B-New-York-NY-10128/31544666_zpid/,1295000.00,0,1,914,1987,10128
169,Upper East Side,"64 E 94th St APT 7G, New York, NY 10128",1,1,"For sale: $595,000. New to market. This is the right apartment for those wanting a start-up or those wanting to scale down. This charming 3 room in an UES/Carnegie Hill boutique coop is happy and bright. Renovated kitchen. Small bedroom off the Living Room. New Windows. Thru-wall a/c's. Southern exposure with super-bright light streaming into the apartment. Beautiful hardwood floors. Elevator. Full-time Doormen. Bicycle Room, Central Laundry Room and Storage Room in the building. The Guardsman Coop is a short distance to Central Park, Madison Avenue shopping and restaurants and the world-famous Museum Mile. Building allows co-purchases, parents purchasing and pied-a-terres. Sub-lets allowed after 2 years. 75% financing allowed. Monthly Assessment of $328.61 until December 31, 2019.",40.785424,-73.954507,https://www.zillow.com:443/homedetails/64-E-94th-St-APT-7G-New-York-NY-10128/80619999_zpid/,595000.00,0,1,615,1962,10128
170,Upper East Side,"1175 Park Ave # 9A, New York, NY 10128",5,5,"For sale: $11,900,000. Beautiful designer 12 Room, Pre-war Apartment with all major rooms facing West onto Park Avenue. This grand space offers 4/5 Bedrooms, Wood Paneled Library, and 4.5 Baths with wonderful west, north and east facing light.

You arrive on the 9th floor onto an elegant Private Elevator Landing and enter into a magnificently renovated Apartment with a Grand Gallery that has ample room to hang art. The highest level of finishes were used throughout this beautiful Apartment and it has been featured in a Design Magazine. 

Off the gallery is the Wood Paneled Library with the finest custom millwork and built-ins for storage and display. The corner Living Room faces north and west onto Park Avenue and boasts wonderful light and a wood-burning fireplace. Adjacent to the Living Room and separated by pocket doors is the Formal Dining Room with large north facing windows and many seating options. 

The show-stopping Snaidero Kitchen has top-of-the-line appliances such as 2 Miele dishwashers, Wolf oven and range, Subzero fridge and freezers. This grand space also has a wet bar, Butler's Pantry with wine fridge, a Laundry Room with professional grade Miele washer-dryer, wonderful storage and closets and ample space for cooking. Adjacent to the Kitchen is a Breakfast Room with a banquet built-in with seating for 10. 

There are four oversized Bedrooms, each face west over Park Avenue down a separate Bedroom hallway and each have a Bathroom en-suite. Each of the Bedrooms have wonderful closets and built-in space for storage, desks and shelving. 

The Master Suite is at the end of a long gracious Bedroom Hallway. As you enter the unique Oval Gallery with wood floors and oak inlay there is a large, handsome, Wood Paneled Study with custom millwork, built-ins and storage. The Master Bedroom faces west over Park Avenue and gets wonderful light from the oversized windows. There is a Dressing Room, abundant walk-in closets and storage as well as a his and her Bathrooms connected by a stall shower in between. 

The Apartment has a beautiful powder room off of the Gallery. 

There is a staff room and bath off the Kitchen Area. 

Apartment 9A has wonderful closets, a combination of thru-the-wall and central air conditioning as well as spectacular lighting and design. The Apartment has a Sonos system throughout and the finishes are of the highest possible quality. 

1175 Park is a Full Service, White Glove Park Avenue Co-op with a great Gym in the Basement and a wonderful Live-In Super. There is a 2% flip tax paid by the Buyer.",40.784198,-73.953598,https://www.zillow.com:443/homedetails/1175-Park-Ave-9A-New-York-NY-10128/2085792156_zpid/,11900000.00,0,1,4400,1925,10128
171,Upper East Side,"1150 Park Ave # 12A, New York, NY 10128",3,2,"For sale: $1,975,000. Enter this sunny, elegant and spacious 12th floor Park Avenue prewar two bedroom, two and a half bath home from a semi-private elevator landing and prepare to be charmed. 



The classic foyer, with two generous closets and a large powder room, leads into a library or dining gallery before opening into the gracious living room. Beyond is a more formal dining room alcove which can easily be transformed into a third bedroom. Views from the living and dining rooms face north and east directly onto Park Avenue. The huge eat-in kitchen, with washer and dryer, is ready for your creative eye. A separate hall leads to two masters, each with two closets and ensuite baths, the larger with a dressing room and eastern Park Avenue exposure. Both bedrooms have southern views looking down Park Avenue all the way to the iconic Chrysler Building. The bedrooms also directly overlook the cupola of the neo-Georgian Brick Church next door. The entire apartment features beautiful basket weave and tiger oak wood floors, extra high (9'7"") beamed ceilings and through wall HVAC. With selective updates, this is a most beautiful home indeed!



The 89-unit full service cooperative, built in 1940 in the Moderne Style designed by Geo. F. Pelham, features fulltime doormen and a resident manager, and many desirable amenities like a gym, laundry, bicycle rooms and storage. Pieds-a-terre are not permitted but pets are welcomed on a case-by-case basis. 2% flip tax paid by purchaser. A capital assessment of $2.077 per share is in place until July 2020.

Museum Mile, Madison Avenue shopping, Central Park and the 92nd Street Y are all close by.",40.783959,-73.954949,https://www.zillow.com:443/homedetails/1150-Park-Ave-12A-New-York-NY-10128/244736161_zpid/,1975000.00,0,1,166742,1940,10128
172,Upper East Side,"50 E 89th St # 19AG, New York, NY 10128",4,3,"For sale: $3,395,000. ",40.782199,-73.956901,https://www.zillow.com:443/homedetails/50-E-89th-St-19AG-New-York-NY-10128/2085022311_zpid/,3395000.00,0,1,--,1973,10128
173,Upper East Side,"200 E 95th St # 9B, New York, NY 10128",5,4,"For sale: $6,077,000. THE KENT OFFERS ONE OF THE LAST 20-YEAR
TAX ABATEMENTS AVAILABLE IN NEW YORK CITY

Closings have commenced!

Extell Development Company is proud to present The Kent, a tailored collection of elegantly appointed condominium residences on the Upper East Side, crafted by award-winning architects Beyer Blinder Belle and acclaimed interior designer Alexandra Champalimaud.

Two-to-five bedroom gracious residences exhibit the finest finishing details, complemented by three levels of curated indoor and outdoor services and amenities.

The Kent Service and Amenities:
 - Grand Lobby with concierge desk
 - 24-hour Doorman
 - Stroller Valet
 - Lobby cold storage room for fresh food and flower deliveries
- The Drawing Room Lobby Lounge with fireplace and bar
 - 55-foot indoor heated swimming pool
 - Private State-of-the-Art Fitness Center
- Mens and Womens changing rooms with Finnish saunas
- The Sound Lounge by Kravitz Design, envisioned by Lenny Kravitz
- Camp Kent childrens playroom designed by Williams New York
- Outdoor childrens play area designed by West 8 Urban Design & Landscape Architecture
- The Garden Salon residents lounge with fireplace, billiards table, catering kitchen
 - Landscaped courtyard garden designed by West 8 Urban Design & Landscape Architecture
 - Canine Spa
 - Bike Room",40.784301,-73.9496,https://www.zillow.com:443/homedetails/200-E-95th-St-9B-New-York-NY-10128/2097150903_zpid/,6077000.00,0,1,2735,2017,10128
174,Upper East Side,"70 E 96th St APT 4C, New York, NY 10128",2,2,"For sale: $1,750,000. This generously scaled, charming pre-war two bedroom/two bath apartment in the elegant Rosario Candela designed co-op in Carnegie Hill is a true home. It has been recently renovated throughout and is move-in ready! The living room/dining area are sizable, and its decorative fireplace makes it ideal for entertaining. The chef's quality eat-in kitchen has generous cabinet space, granite countertops, and top of the line appliances including a Viking range with vented hood, a full size Liebherr refrigerator, and a Miele Washer and Dryer. 

The master bedroom is well-proportioned with two large closets and a windowed en-suite bathroom. There are south-facing windows in the living room and bedrooms for wonderful all-day, natural light and through the wall AC is found throughout. 70 East 96 Street has a full-time doorman, live-in superintendent, and bike room. There is an additional laundry room in the building. Each apartment has a private storage bin. Pets are permitted. 60% financing.",40.786605,-73.953417,https://www.zillow.com:443/homedetails/70-E-96th-St-APT-4C-New-York-NY-10128/119919165_zpid/,1750000.00,0,1,--,1929,10128
